Date,Weekday,Holiday,Month,Season,Temperature,Humidity,Windy,Outlook,Crowdedness,EmailCampaign,MaintenanceTask,ID,Play,PlayTimeHour,Review
2023-05-10,2,0,May,Spring,15.6,43.0,1,overcast,0.63,Windy Wednesday! Test your skills in variable conditions. It's 15.6°C and slightly breezy.,"['Pesticide Application', 'Signage and Marker Maintenance', 'Waste Management']",C,0,0.0,
2023-05-10,2,0,May,Spring,15.6,43.0,1,overcast,0.63,Windy Wednesday! Test your skills in variable conditions. It's 15.6°C and slightly breezy.,"['Pesticide Application', 'Signage and Marker Maintenance', 'Waste Management']",D,0,0.0,
2023-05-10,2,0,May,Spring,15.6,43.0,1,overcast,0.63,Windy Wednesday! Test your skills in variable conditions. It's 15.6°C and slightly breezy.,"['Pesticide Application', 'Signage and Marker Maintenance', 'Waste Management']",E,0,0.0,
2023-05-10,2,0,May,Spring,15.6,43.0,1,overcast,0.63,Windy Wednesday! Test your skills in variable conditions. It's 15.6°C and slightly breezy.,"['Pesticide Application', 'Signage and Marker Maintenance', 'Waste Management']",F,0,0.0,
2023-05-10,2,0,May,Spring,15.6,43.0,1,overcast,0.63,Windy Wednesday! Test your skills in variable conditions. It's 15.6°C and slightly breezy.,"['Pesticide Application', 'Signage and Marker Maintenance', 'Waste Management']",G,0,0.0,
2023-05-11,3,0,May,Spring,16.2,52.0,0,sunny,0.72,Sunny days are here again! Enjoy 16.2°C and zero wind for a perfect game.,['Cleaning Amenities'],A,1,3.3,Today was a dream! 16.2°C and that gorgeous sun acting like my personal spotlight!
2023-05-11,3,0,May,Spring,16.2,52.0,0,sunny,0.72,Sunny days are here again! Enjoy 16.2°C and zero wind for a perfect game.,['Cleaning Amenities'],B,0,0.0,
2023-05-11,3,0,May,Spring,16.2,52.0,0,sunny,0.72,Sunny days are here again! Enjoy 16.2°C and zero wind for a perfect game.,['Cleaning Amenities'],C,0,0.0,
2023-05-11,3,0,May,Spring,16.2,52.0,0,sunny,0.72,Sunny days are here again! Enjoy 16.2°C and zero wind for a perfect game.,['Cleaning Amenities'],D,0,0.0,
2023-05-11,3,0,May,Spring,16.2,52.0,0,sunny,0.72,Sunny days are here again! Enjoy 16.2°C and zero wind for a perfect game.,['Cleaning Amenities'],E,0,0.0,
2023-05-11,3,0,May,Spring,16.2,52.0,0,sunny,0.72,Sunny days are here again! Enjoy 16.2°C and zero wind for a perfect game.,['Cleaning Amenities'],F,0,0.0,
2023-05-11,3,0,May,Spring,16.2,52.0,0,sunny,0.72,Sunny days are here again! Enjoy 16.2°C and zero wind for a perfect game.,['Cleaning Amenities'],G,0,0.0,
2023-05-12,4,0,May,Spring,14.8,54.0,1,sunny,0.68,Friday Fun Day! 14.8°C and sun make for an end-of-week game you won’t want to miss.,[],A,1,3.1,"Hurray for sunshine and a decent 14.8°C! Today, every putt was a celebration!"
2023-05-12,4,0,May,Spring,14.8,54.0,1,sunny,0.68,Friday Fun Day! 14.8°C and sun make for an end-of-week game you won’t want to miss.,[],B,0,0.0,
2023-05-12,4,0,May,Spring,14.8,54.0,1,sunny,0.68,Friday Fun Day! 14.8°C and sun make for an end-of-week game you won’t want to miss.,[],C,0,0.0,
2023-05-12,4,0,May,Spring,14.8,54.0,1,sunny,0.68,Friday Fun Day! 14.8°C and sun make for an end-of-week game you won’t want to miss.,[],D,0,0.0,
2023-05-12,4,0,May,Spring,14.8,54.0,1,sunny,0.68,Friday Fun Day! 14.8°C and sun make for an end-of-week game you won’t want to miss.,[],E,1,3.1,The May sun overhead and a slight wind sweeping across the green made for an invigorating 3.1-hour round. Today's session reaffirmed the virtues of the game in its purest form.
2023-05-12,4,0,May,Spring,14.8,54.0,1,sunny,0.68,Friday Fun Day! 14.8°C and sun make for an end-of-week game you won’t want to miss.,[],F,0,0.0,
2023-05-12,4,0,May,Spring,14.8,54.0,1,sunny,0.68,Friday Fun Day! 14.8°C and sun make for an end-of-week game you won’t want to miss.,[],G,0,0.0,
2023-05-13,5,0,May,Spring,13.9,51.0,0,sunny,0.95,Weekend Warrior Special: Free golf cart rental with any round purchased. Enjoy the 13.9°C sun!,[],A,1,3.8,"Simply can't get enough of this weather! Sunny and 13.9°C, making every moment unforgettable!"
2023-05-13,5,0,May,Spring,13.9,51.0,0,sunny,0.95,Weekend Warrior Special: Free golf cart rental with any round purchased. Enjoy the 13.9°C sun!,[],B,0,0.0,
2023-05-13,5,0,May,Spring,13.9,51.0,0,sunny,0.95,Weekend Warrior Special: Free golf cart rental with any round purchased. Enjoy the 13.9°C sun!,[],C,1,4.9,"Despite the high crowdedness, the course felt welcoming with a comfortable 13.9°C temperature and 51% humidity. A rewarding 4.9-hour game."
2023-05-13,5,0,May,Spring,13.9,51.0,0,sunny,0.95,Weekend Warrior Special: Free golf cart rental with any round purchased. Enjoy the 13.9°C sun!,[],D,0,0.0,
2023-05-13,5,0,May,Spring,13.9,51.0,0,sunny,0.95,Weekend Warrior Special: Free golf cart rental with any round purchased. Enjoy the 13.9°C sun!,[],E,0,0.0,
2023-05-13,5,0,May,Spring,13.9,51.0,0,sunny,0.95,Weekend Warrior Special: Free golf cart rental with any round purchased. Enjoy the 13.9°C sun!,[],F,0,0.0,
2023-05-13,5,0,May,Spring,13.9,51.0,0,sunny,0.95,Weekend Warrior Special: Free golf cart rental with any round purchased. Enjoy the 13.9°C sun!,[],G,0,0.0,
2023-05-14,6,0,May,Spring,12.5,53.0,0,sunny,0.94,Sunday Funday! Sunny and 12.5°C. Book a round and make this day unforgettable.,[],A,1,3.6,"A sun-drenched day of pure joy! 12.5°C, and I swear the sun was smiling at me!"
2023-05-14,6,0,May,Spring,12.5,53.0,0,sunny,0.94,Sunday Funday! Sunny and 12.5°C. Book a round and make this day unforgettable.,[],B,0,0.0,
2023-05-14,6,0,May,Spring,12.5,53.0,0,sunny,0.94,Sunday Funday! Sunny and 12.5°C. Book a round and make this day unforgettable.,[],C,1,4.8,"Today's conditions were much like yesterday's, with a slightly lower temperature. Another fulfilling 4.8-hour game."
2023-05-14,6,0,May,Spring,12.5,53.0,0,sunny,0.94,Sunday Funday! Sunny and 12.5°C. Book a round and make this day unforgettable.,[],D,0,0.0,
2023-05-14,6,0,May,Spring,12.5,53.0,0,sunny,0.94,Sunday Funday! Sunny and 12.5°C. Book a round and make this day unforgettable.,[],E,0,0.0,
2023-05-14,6,0,May,Spring,12.5,53.0,0,sunny,0.94,Sunday Funday! Sunny and 12.5°C. Book a round and make this day unforgettable.,[],F,0,0.0,
2023-05-14,6,0,May,Spring,12.5,53.0,0,sunny,0.94,Sunday Funday! Sunny and 12.5°C. Book a round and make this day unforgettable.,[],G,0,0.0,
2023-05-15,0,0,May,Spring,13.6,50.0,1,sunny,0.62,Manic Monday Offer: 50% off for all new members. Take advantage of the sunny 13.6°C weather.,"['Watering', 'Restroom Cleaning']",A,0,0.0,
2023-05-15,0,0,May,Spring,13.6,50.0,1,sunny,0.62,Manic Monday Offer: 50% off for all new members. Take advantage of the sunny 13.6°C weather.,"['Watering', 'Restroom Cleaning']",B,0,0.0,
2023-05-15,0,0,May,Spring,13.6,50.0,1,sunny,0.62,Manic Monday Offer: 50% off for all new members. Take advantage of the sunny 13.6°C weather.,"['Watering', 'Restroom Cleaning']",C,0,0.0,
2023-05-15,0,0,May,Spring,13.6,50.0,1,sunny,0.62,Manic Monday Offer: 50% off for all new members. Take advantage of the sunny 13.6°C weather.,"['Watering', 'Restroom Cleaning']",D,0,0.0,
2023-05-15,0,0,May,Spring,13.6,50.0,1,sunny,0.62,Manic Monday Offer: 50% off for all new members. Take advantage of the sunny 13.6°C weather.,"['Watering', 'Restroom Cleaning']",E,1,3.0,"Today's clear skies and moderate winds were in perfect alignment for a delightful round of golf. With a playtime of 3.0 hours, the conditions truly honored the sport's venerable traditions."
2023-05-15,0,0,May,Spring,13.6,50.0,1,sunny,0.62,Manic Monday Offer: 50% off for all new members. Take advantage of the sunny 13.6°C weather.,"['Watering', 'Restroom Cleaning']",F,0,0.0,
2023-05-15,0,0,May,Spring,13.6,50.0,1,sunny,0.62,Manic Monday Offer: 50% off for all new members. Take advantage of the sunny 13.6°C weather.,"['Watering', 'Restroom Cleaning']",G,0,0.0,
2023-05-16,1,0,May,Spring,15.6,64.0,0,sunny,0.68,Terrific Tuesday: Free club rental today! Enjoy the 15.6°C sun.,['Fertilization'],A,0,0.0,
2023-05-16,1,0,May,Spring,15.6,64.0,0,sunny,0.68,Terrific Tuesday: Free club rental today! Enjoy the 15.6°C sun.,['Fertilization'],B,0,0.0,
2023-05-16,1,0,May,Spring,15.6,64.0,0,sunny,0.68,Terrific Tuesday: Free club rental today! Enjoy the 15.6°C sun.,['Fertilization'],C,0,0.0,
2023-05-16,1,0,May,Spring,15.6,64.0,0,sunny,0.68,Terrific Tuesday: Free club rental today! Enjoy the 15.6°C sun.,['Fertilization'],D,0,0.0,
2023-05-16,1,0,May,Spring,15.6,64.0,0,sunny,0.68,Terrific Tuesday: Free club rental today! Enjoy the 15.6°C sun.,['Fertilization'],E,1,2.9,"Though the sun was generous, the humidity was slightly elevated, presenting a nuanced challenge. Yet, these conditions did little to mar the pleasure of a 2.9-hour round."
2023-05-16,1,0,May,Spring,15.6,64.0,0,sunny,0.68,Terrific Tuesday: Free club rental today! Enjoy the 15.6°C sun.,['Fertilization'],F,0,0.0,
2023-05-16,1,0,May,Spring,15.6,64.0,0,sunny,0.68,Terrific Tuesday: Free club rental today! Enjoy the 15.6°C sun.,['Fertilization'],G,0,0.0,
2023-05-17,2,0,May,Spring,18.1,57.0,0,sunny,0.71,Beat the mid-week blues with a game of golf in 18.1°C sunny weather!,['Pesticide Application'],A,1,3.4,"Wow, today felt like a summer preview! 18.1°C and the sun made every shot a delight!"
2023-05-17,2,0,May,Spring,18.1,57.0,0,sunny,0.71,Beat the mid-week blues with a game of golf in 18.1°C sunny weather!,['Pesticide Application'],B,0,0.0,
2023-05-17,2,0,May,Spring,18.1,57.0,0,sunny,0.71,Beat the mid-week blues with a game of golf in 18.1°C sunny weather!,['Pesticide Application'],C,1,4.6,A warmer day at 18.1°C but with balanced humidity. A satisfying 4.6 hours of play.
2023-05-17,2,0,May,Spring,18.1,57.0,0,sunny,0.71,Beat the mid-week blues with a game of golf in 18.1°C sunny weather!,['Pesticide Application'],D,0,0.0,
2023-05-17,2,0,May,Spring,18.1,57.0,0,sunny,0.71,Beat the mid-week blues with a game of golf in 18.1°C sunny weather!,['Pesticide Application'],E,1,3.3,Today's golfing was facilitated by a radiant sun and comfortable temperature. A longer session of 3.3 hours was proof of the day's sheer conduciveness to the sport.
2023-05-17,2,0,May,Spring,18.1,57.0,0,sunny,0.71,Beat the mid-week blues with a game of golf in 18.1°C sunny weather!,['Pesticide Application'],F,0,0.0,
2023-05-17,2,0,May,Spring,18.1,57.0,0,sunny,0.71,Beat the mid-week blues with a game of golf in 18.1°C sunny weather!,['Pesticide Application'],G,0,0.0,
2023-05-18,3,0,May,Spring,19.5,72.0,0,overcast,0.65,Don’t let the 19.5°C overcast weather fool you. The greens are perfect for scoring low!,"['Cleaning Amenities', 'First Aid Kit Replenishment']",A,0,0.0,
2023-05-18,3,0,May,Spring,19.5,72.0,0,overcast,0.65,Don’t let the 19.5°C overcast weather fool you. The greens are perfect for scoring low!,"['Cleaning Amenities', 'First Aid Kit Replenishment']",B,0,0.0,
2023-05-18,3,0,May,Spring,19.5,72.0,0,overcast,0.65,Don’t let the 19.5°C overcast weather fool you. The greens are perfect for scoring low!,"['Cleaning Amenities', 'First Aid Kit Replenishment']",C,0,0.0,
2023-05-18,3,0,May,Spring,19.5,72.0,0,overcast,0.65,Don’t let the 19.5°C overcast weather fool you. The greens are perfect for scoring low!,"['Cleaning Amenities', 'First Aid Kit Replenishment']",D,0,0.0,
2023-05-18,3,0,May,Spring,19.5,72.0,0,overcast,0.65,Don’t let the 19.5°C overcast weather fool you. The greens are perfect for scoring low!,"['Cleaning Amenities', 'First Aid Kit Replenishment']",E,0,0.0,
2023-05-18,3,0,May,Spring,19.5,72.0,0,overcast,0.65,Don’t let the 19.5°C overcast weather fool you. The greens are perfect for scoring low!,"['Cleaning Amenities', 'First Aid Kit Replenishment']",F,0,0.0,
2023-05-18,3,0,May,Spring,19.5,72.0,0,overcast,0.65,Don’t let the 19.5°C overcast weather fool you. The greens are perfect for scoring low!,"['Cleaning Amenities', 'First Aid Kit Replenishment']",G,0,0.0,
2023-05-19,4,0,May,Spring,20.1,49.0,1,sunny,0.78,"Feel the Heat Friday! At 20.1°C, it’s the perfect temp for golf. Plus, it's sunny!",[],A,1,3.2,"Hot diggity! 20.1°C and sunny, like nature rolled out the red carpet just for my game!"
2023-05-19,4,0,May,Spring,20.1,49.0,1,sunny,0.78,"Feel the Heat Friday! At 20.1°C, it’s the perfect temp for golf. Plus, it's sunny!",[],B,0,0.0,
2023-05-19,4,0,May,Spring,20.1,49.0,1,sunny,0.78,"Feel the Heat Friday! At 20.1°C, it’s the perfect temp for golf. Plus, it's sunny!",[],C,0,0.0,
2023-05-19,4,0,May,Spring,20.1,49.0,1,sunny,0.78,"Feel the Heat Friday! At 20.1°C, it’s the perfect temp for golf. Plus, it's sunny!",[],D,0,0.0,
2023-05-19,4,0,May,Spring,20.1,49.0,1,sunny,0.78,"Feel the Heat Friday! At 20.1°C, it’s the perfect temp for golf. Plus, it's sunny!",[],E,0,0.0,
2023-05-19,4,0,May,Spring,20.1,49.0,1,sunny,0.78,"Feel the Heat Friday! At 20.1°C, it’s the perfect temp for golf. Plus, it's sunny!",[],F,0,0.0,
2023-05-19,4,0,May,Spring,20.1,49.0,1,sunny,0.78,"Feel the Heat Friday! At 20.1°C, it’s the perfect temp for golf. Plus, it's sunny!",[],G,0,0.0,
2023-05-20,5,0,May,Spring,19.8,69.0,0,overcast,0.92,Weekend Extravaganza! 19.8°C and overcast skies. Perfect conditions for a leisurely game.,"['Bunker Raking', 'Parking Lot Maintenance']",A,0,0.0,
2023-05-20,5,0,May,Spring,19.8,69.0,0,overcast,0.92,Weekend Extravaganza! 19.8°C and overcast skies. Perfect conditions for a leisurely game.,"['Bunker Raking', 'Parking Lot Maintenance']",B,1,3.6,"The sky’s gray mantle conceals the rain it longs to share. I feel it with every swing, a promise of moisture yet to come."
2023-05-20,5,0,May,Spring,19.8,69.0,0,overcast,0.92,Weekend Extravaganza! 19.8°C and overcast skies. Perfect conditions for a leisurely game.,"['Bunker Raking', 'Parking Lot Maintenance']",C,1,4.7,"An overcast day with warm temperatures. The 69% humidity was a bit higher than preferred, but 4.7 hours on the course were worth it."
2023-05-20,5,0,May,Spring,19.8,69.0,0,overcast,0.92,Weekend Extravaganza! 19.8°C and overcast skies. Perfect conditions for a leisurely game.,"['Bunker Raking', 'Parking Lot Maintenance']",D,0,0.0,
2023-05-20,5,0,May,Spring,19.8,69.0,0,overcast,0.92,Weekend Extravaganza! 19.8°C and overcast skies. Perfect conditions for a leisurely game.,"['Bunker Raking', 'Parking Lot Maintenance']",E,0,0.0,
2023-05-20,5,0,May,Spring,19.8,69.0,0,overcast,0.92,Weekend Extravaganza! 19.8°C and overcast skies. Perfect conditions for a leisurely game.,"['Bunker Raking', 'Parking Lot Maintenance']",F,0,0.0,
2023-05-20,5,0,May,Spring,19.8,69.0,0,overcast,0.92,Weekend Extravaganza! 19.8°C and overcast skies. Perfect conditions for a leisurely game.,"['Bunker Raking', 'Parking Lot Maintenance']",G,0,0.0,
2023-05-21,6,0,May,Spring,18.8,63.0,1,overcast,0.74,Sunday Serenity: Enjoy a less crowded course under the 18.8°C overcast sky.,[],A,0,0.0,
2023-05-21,6,0,May,Spring,18.8,63.0,1,overcast,0.74,Sunday Serenity: Enjoy a less crowded course under the 18.8°C overcast sky.,[],B,1,3.3,"A brooding sky hints at the rain to come. Each stroke is an entreaty, a plea for the sky to release its withheld tears."
2023-05-21,6,0,May,Spring,18.8,63.0,1,overcast,0.74,Sunday Serenity: Enjoy a less crowded course under the 18.8°C overcast sky.,[],C,0,0.0,
2023-05-21,6,0,May,Spring,18.8,63.0,1,overcast,0.74,Sunday Serenity: Enjoy a less crowded course under the 18.8°C overcast sky.,[],D,1,3.4,"Overcast skies draping the course in a blanket of melancholy and mystery! Ah, the intrigue! It was like playing in an old black-and-white film, full of nostalgia yet ever so thrilling!"
2023-05-21,6,0,May,Spring,18.8,63.0,1,overcast,0.74,Sunday Serenity: Enjoy a less crowded course under the 18.8°C overcast sky.,[],E,0,0.0,
2023-05-21,6,0,May,Spring,18.8,63.0,1,overcast,0.74,Sunday Serenity: Enjoy a less crowded course under the 18.8°C overcast sky.,[],F,0,0.0,
2023-05-21,6,0,May,Spring,18.8,63.0,1,overcast,0.74,Sunday Serenity: Enjoy a less crowded course under the 18.8°C overcast sky.,[],G,0,0.0,
2023-05-22,0,0,May,Spring,19.2,63.0,0,rainy,0.56,Make a Splash Monday! Don't let the rain deter you; we have all-weather facilities!,"['Pesticide Application', 'Restroom Cleaning', 'Golf Cart Maintenance']",A,0,0.0,
2023-05-22,0,0,May,Spring,19.2,63.0,0,rainy,0.56,Make a Splash Monday! Don't let the rain deter you; we have all-weather facilities!,"['Pesticide Application', 'Restroom Cleaning', 'Golf Cart Maintenance']",B,1,3.1,"Rain, at last, descends, like a cascade of emotions long held back. It anoints the course and blesses each stroke of my club."
2023-05-22,0,0,May,Spring,19.2,63.0,0,rainy,0.56,Make a Splash Monday! Don't let the rain deter you; we have all-weather facilities!,"['Pesticide Application', 'Restroom Cleaning', 'Golf Cart Maintenance']",C,0,0.0,
2023-05-22,0,0,May,Spring,19.2,63.0,0,rainy,0.56,Make a Splash Monday! Don't let the rain deter you; we have all-weather facilities!,"['Pesticide Application', 'Restroom Cleaning', 'Golf Cart Maintenance']",D,0,0.0,
2023-05-22,0,0,May,Spring,19.2,63.0,0,rainy,0.56,Make a Splash Monday! Don't let the rain deter you; we have all-weather facilities!,"['Pesticide Application', 'Restroom Cleaning', 'Golf Cart Maintenance']",E,0,0.0,
2023-05-22,0,0,May,Spring,19.2,63.0,0,rainy,0.56,Make a Splash Monday! Don't let the rain deter you; we have all-weather facilities!,"['Pesticide Application', 'Restroom Cleaning', 'Golf Cart Maintenance']",F,0,0.0,
2023-05-22,0,0,May,Spring,19.2,63.0,0,rainy,0.56,Make a Splash Monday! Don't let the rain deter you; we have all-weather facilities!,"['Pesticide Application', 'Restroom Cleaning', 'Golf Cart Maintenance']",G,0,0.0,
2023-05-23,1,0,May,Spring,19.0,72.0,0,rainy,0.5,Tip-top Tuesday! 19.0°C and rainy. Time to work on that swing in our covered ranges!,"['Cleaning Amenities', 'Bench and Furniture Repair']",A,0,0.0,
2023-05-23,1,0,May,Spring,19.0,72.0,0,rainy,0.5,Tip-top Tuesday! 19.0°C and rainy. Time to work on that swing in our covered ranges!,"['Cleaning Amenities', 'Bench and Furniture Repair']",B,0,0.0,
2023-05-23,1,0,May,Spring,19.0,72.0,0,rainy,0.5,Tip-top Tuesday! 19.0°C and rainy. Time to work on that swing in our covered ranges!,"['Cleaning Amenities', 'Bench and Furniture Repair']",C,0,0.0,
2023-05-23,1,0,May,Spring,19.0,72.0,0,rainy,0.5,Tip-top Tuesday! 19.0°C and rainy. Time to work on that swing in our covered ranges!,"['Cleaning Amenities', 'Bench and Furniture Repair']",D,0,0.0,
2023-05-23,1,0,May,Spring,19.0,72.0,0,rainy,0.5,Tip-top Tuesday! 19.0°C and rainy. Time to work on that swing in our covered ranges!,"['Cleaning Amenities', 'Bench and Furniture Repair']",E,0,0.0,
2023-05-23,1,0,May,Spring,19.0,72.0,0,rainy,0.5,Tip-top Tuesday! 19.0°C and rainy. Time to work on that swing in our covered ranges!,"['Cleaning Amenities', 'Bench and Furniture Repair']",F,0,0.0,
2023-05-23,1,0,May,Spring,19.0,72.0,0,rainy,0.5,Tip-top Tuesday! 19.0°C and rainy. Time to work on that swing in our covered ranges!,"['Cleaning Amenities', 'Bench and Furniture Repair']",G,0,0.0,
2023-05-24,2,0,May,Spring,18.8,57.0,0,sunny,0.66,Wonderful Wednesday: Sunny and 18.8°C. Mid-week stress? We have the remedy!,['Watering'],A,1,3.2,"Despite the late-May date, it felt like high-summer! A sunny 18.8°C, just can't beat that!"
2023-05-24,2,0,May,Spring,18.8,57.0,0,sunny,0.66,Wonderful Wednesday: Sunny and 18.8°C. Mid-week stress? We have the remedy!,['Watering'],B,0,0.0,
2023-05-24,2,0,May,Spring,18.8,57.0,0,sunny,0.66,Wonderful Wednesday: Sunny and 18.8°C. Mid-week stress? We have the remedy!,['Watering'],C,1,4.4,"Balanced conditions today, with 18.8°C temperature and 57% humidity. A well-spent 4.4 hours."
2023-05-24,2,0,May,Spring,18.8,57.0,0,sunny,0.66,Wonderful Wednesday: Sunny and 18.8°C. Mid-week stress? We have the remedy!,['Watering'],D,0,0.0,
2023-05-24,2,0,May,Spring,18.8,57.0,0,sunny,0.66,Wonderful Wednesday: Sunny and 18.8°C. Mid-week stress? We have the remedy!,['Watering'],E,0,0.0,
2023-05-24,2,0,May,Spring,18.8,57.0,0,sunny,0.66,Wonderful Wednesday: Sunny and 18.8°C. Mid-week stress? We have the remedy!,['Watering'],F,0,0.0,
2023-05-24,2,0,May,Spring,18.8,57.0,0,sunny,0.66,Wonderful Wednesday: Sunny and 18.8°C. Mid-week stress? We have the remedy!,['Watering'],G,0,0.0,
2023-05-25,3,0,May,Spring,17.9,59.0,0,sunny,0.71,Throwback Thursday: Free retro club rentals! Take a swing in the 17.9°C sun.,['Fertilization'],A,1,3.3,"Back at it again with the sunny rays! A comfy 17.9°C, and my spirits are higher than ever!"
2023-05-25,3,0,May,Spring,17.9,59.0,0,sunny,0.71,Throwback Thursday: Free retro club rentals! Take a swing in the 17.9°C sun.,['Fertilization'],B,0,0.0,
2023-05-25,3,0,May,Spring,17.9,59.0,0,sunny,0.71,Throwback Thursday: Free retro club rentals! Take a swing in the 17.9°C sun.,['Fertilization'],C,1,4.7,"Very similar conditions to yesterday, and another well-balanced 4.7-hour game."
2023-05-25,3,0,May,Spring,17.9,59.0,0,sunny,0.71,Throwback Thursday: Free retro club rentals! Take a swing in the 17.9°C sun.,['Fertilization'],D,0,0.0,
2023-05-25,3,0,May,Spring,17.9,59.0,0,sunny,0.71,Throwback Thursday: Free retro club rentals! Take a swing in the 17.9°C sun.,['Fertilization'],E,1,3.0,The day's conditions were in harmony with the game's classical traditions. Clear skies and moderate humidity made for an ideal setting during the 3.0-hour round.
2023-05-25,3,0,May,Spring,17.9,59.0,0,sunny,0.71,Throwback Thursday: Free retro club rentals! Take a swing in the 17.9°C sun.,['Fertilization'],F,0,0.0,
2023-05-25,3,0,May,Spring,17.9,59.0,0,sunny,0.71,Throwback Thursday: Free retro club rentals! Take a swing in the 17.9°C sun.,['Fertilization'],G,0,0.0,
2023-05-26,4,0,May,Spring,17.3,64.0,1,overcast,0.79,Overcast skies can't dim our Friday vibes! Tee off at 17.3°C.,[],A,0,0.0,
2023-05-26,4,0,May,Spring,17.3,64.0,1,overcast,0.79,Overcast skies can't dim our Friday vibes! Tee off at 17.3°C.,[],B,1,3.2,"The overcast sky, a canvas longing for the rain's delicate brush. Each swing is a wish, a longing for the elusive droplets."
2023-05-26,4,0,May,Spring,17.3,64.0,1,overcast,0.79,Overcast skies can't dim our Friday vibes! Tee off at 17.3°C.,[],C,0,0.0,
2023-05-26,4,0,May,Spring,17.3,64.0,1,overcast,0.79,Overcast skies can't dim our Friday vibes! Tee off at 17.3°C.,[],D,1,3.2,"A tapestry of gray sky and turbulent clouds! The humidity heightened the stakes, making each swing feel like a battle. A day where legends are written and myths are born!"
2023-05-26,4,0,May,Spring,17.3,64.0,1,overcast,0.79,Overcast skies can't dim our Friday vibes! Tee off at 17.3°C.,[],E,0,0.0,
2023-05-26,4,0,May,Spring,17.3,64.0,1,overcast,0.79,Overcast skies can't dim our Friday vibes! Tee off at 17.3°C.,[],F,0,0.0,
2023-05-26,4,0,May,Spring,17.3,64.0,1,overcast,0.79,Overcast skies can't dim our Friday vibes! Tee off at 17.3°C.,[],G,0,0.0,
2023-05-27,5,0,May,Spring,16.9,58.0,0,sunny,0.85,Saturday’s Forecast: 100% Chance of Golf! Enjoy 16.9°C and sunny skies.,[],A,1,3.6,A sunny Friday is a good omen for the weekend! 16.9°C and I'm on cloud nine!
2023-05-27,5,0,May,Spring,16.9,58.0,0,sunny,0.85,Saturday’s Forecast: 100% Chance of Golf! Enjoy 16.9°C and sunny skies.,[],B,1,3.2,"The sun blares, yet my soul craves the whisper of rain. My swings lack the accompanying dance of droplets on green."
2023-05-27,5,0,May,Spring,16.9,58.0,0,sunny,0.85,Saturday’s Forecast: 100% Chance of Golf! Enjoy 16.9°C and sunny skies.,[],C,1,4.9,"Sunny and warm at 16.9°C, but not too humid. The course was less crowded, making for a great 4.9-hour game."
2023-05-27,5,0,May,Spring,16.9,58.0,0,sunny,0.85,Saturday’s Forecast: 100% Chance of Golf! Enjoy 16.9°C and sunny skies.,[],D,0,0.0,
2023-05-27,5,0,May,Spring,16.9,58.0,0,sunny,0.85,Saturday’s Forecast: 100% Chance of Golf! Enjoy 16.9°C and sunny skies.,[],E,1,2.8,The sunny backdrop and pleasant temperature were certainly conducive for a 2.8-hour round of golf. A classic day that embraced the authentic ethos of the sport.
2023-05-27,5,0,May,Spring,16.9,58.0,0,sunny,0.85,Saturday’s Forecast: 100% Chance of Golf! Enjoy 16.9°C and sunny skies.,[],F,0,0.0,
2023-05-27,5,0,May,Spring,16.9,58.0,0,sunny,0.85,Saturday’s Forecast: 100% Chance of Golf! Enjoy 16.9°C and sunny skies.,[],G,0,0.0,
2023-05-28,6,0,May,Spring,16.7,62.0,0,overcast,0.81,Easy like Sunday morning. Enjoy a slow game under the 16.7°C overcast sky.,[],A,1,3.1,"Overcast, but my spirits were sky-high! 16.7°C and not even a cloud could dampen my mood!"
2023-05-28,6,0,May,Spring,16.7,62.0,0,overcast,0.81,Easy like Sunday morning. Enjoy a slow game under the 16.7°C overcast sky.,[],B,1,3.3,Heavy clouds whisper promises of rain. Each swing feels like I'm coaxing the skies to finally let go and weep.
2023-05-28,6,0,May,Spring,16.7,62.0,0,overcast,0.81,Easy like Sunday morning. Enjoy a slow game under the 16.7°C overcast sky.,[],C,1,4.8,An overcast day but with acceptable conditions. Another satisfying 4.8-hour game.
2023-05-28,6,0,May,Spring,16.7,62.0,0,overcast,0.81,Easy like Sunday morning. Enjoy a slow game under the 16.7°C overcast sky.,[],D,0,0.0,
2023-05-28,6,0,May,Spring,16.7,62.0,0,overcast,0.81,Easy like Sunday morning. Enjoy a slow game under the 16.7°C overcast sky.,[],E,0,0.0,
2023-05-28,6,0,May,Spring,16.7,62.0,0,overcast,0.81,Easy like Sunday morning. Enjoy a slow game under the 16.7°C overcast sky.,[],F,0,0.0,
2023-05-28,6,0,May,Spring,16.7,62.0,0,overcast,0.81,Easy like Sunday morning. Enjoy a slow game under the 16.7°C overcast sky.,[],G,0,0.0,
2023-05-29,0,0,May,Spring,16.2,44.0,1,sunny,0.65,Memorial Day Madness! Book your slot under the sunny 16.2°C skies.,"['Watering', 'Restroom Cleaning']",A,0,0.0,
2023-05-29,0,0,May,Spring,16.2,44.0,1,sunny,0.65,Memorial Day Madness! Book your slot under the sunny 16.2°C skies.,"['Watering', 'Restroom Cleaning']",B,0,0.0,
2023-05-29,0,0,May,Spring,16.2,44.0,1,sunny,0.65,Memorial Day Madness! Book your slot under the sunny 16.2°C skies.,"['Watering', 'Restroom Cleaning']",C,0,0.0,
2023-05-29,0,0,May,Spring,16.2,44.0,1,sunny,0.65,Memorial Day Madness! Book your slot under the sunny 16.2°C skies.,"['Watering', 'Restroom Cleaning']",D,0,0.0,
